"dep_var","violence_var","int","mean","lwr","upr","lwr90","upr90"
"ethnic_id","expo_1525_10km_bin","no_int",-0.000472737111562711,-0.022330692185028,0.0225791237492177,-0.0196910467695285,0.0180893357311215
"ethnic_fairtreat","expo_1525_10km_bin","no_int",-0.0000125631083957326,-0.00000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000168238531225775,0.0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110007708000196,0,0
"ethnic_id","expo_1525_10km_bin","EOSV_state0",0.0024732746192824,-0.0358106418468853,0.0488474396788497,-0.0271678764815068,0.0364019951077521
"ethnic_id","expo_1525_10km_bin","EOSV_state1",-0.0100018928428137,-0.0727116208646562,0.0423094204270312,-0.0577722448009412,0.0289156357576375
"ethnic_fairtreat","expo_1525_10km_bin","EOSV_state0",-0.0245576013385029,-0.0904526722899953,0.0376060032898676,-0.0789506791931763,0.0238601081805122
"ethnic_fairtreat","expo_1525_10km_bin","EOSV_state1",0.0276687059046753,-0.0352491136174445,0.0971199037655283,-0.0252500115174045,0.0813050566739408
