"coef_violence","coef_se_violence","coef_EOSV","coef_se_EOSV","coef_int","coef_se_int","obsize_mb","dep_var","violence_var","int","n","BIC","AIC","country","rounds","round","actor","country2","dep_var_l"
-0.163055079985004,0.153371459065936,NA,NA,NA,NA,2.682728,"ethnic_fairtreat","expo_reb_5yr_10km_bin","no_int",2316,2574.72898872712,2534.49581085627,"Kenya",NA,6,"rebel","Kenya (6)","Ethnic grievances"
-0.285661892362927,0.168927084392521,0.081148597606555,0.118061121751323,0.639720356805433,0.303405847358106,2.73276,"ethnic_fairtreat","expo_reb_5yr_10km_bin","EOSV_rebel",2316,2583.39185819117,2531.66348664294,"Kenya",NA,6,"rebel","Kenya (6)","Ethnic grievances"
0.082490818655944,0.127205394036247,NA,NA,NA,NA,2.682728,"ethnic_fairtreat","expo_bf5yr_10km_bin","no_int",2316,2575.4551947152,2535.22201684435,"Kenya",NA,6,"state","Kenya (6)","Ethnic grievances"
1.73628730301403,0.272982632190435,NA,NA,NA,NA,2.682728,"ethnic_fairtreat","expo_reb_bf5yr_10km_bin","no_int",2316,2533.98532253092,2493.75214466007,"Kenya",NA,6,"rebel","Kenya (6)","Ethnic grievances"
1.52018945240099,0.288943032676433,0.0545615031551203,0.114177290021247,0.974166054378943,0.403579030274854,2.73276,"ethnic_fairtreat","expo_reb_bf5yr_10km_bin","EOSV_rebel",2316,2542.30382615499,2490.57545460675,"Kenya",NA,6,"rebel","Kenya (6)","Ethnic grievances"
0.0366741132088735,0.304318496298053,NA,NA,NA,NA,2.707504,"ethnic_id","expo_5yr_10km_bin","no_int",2369,1462.66709450632,1422.27553207721,"Kenya",NA,6,"state","Kenya (6)","Ethnic ID"
-0.275389392707055,0.239866405626008,NA,NA,NA,NA,2.707504,"ethnic_id","expo_reb_5yr_10km_bin","no_int",2369,1461.32071432892,1420.92915189981,"Kenya",NA,6,"rebel","Kenya (6)","Ethnic ID"
-0.144454186298664,0.258218072560287,0.41592111564202,0.170682150558073,-0.636802534309024,0.492960461748819,2.7586,"ethnic_id","expo_reb_5yr_10km_bin","EOSV_rebel",2369,1470.86782692974,1418.93581809231,"Kenya",NA,6,"rebel","Kenya (6)","Ethnic ID"
-0.525713731061978,0.216542297131044,NA,NA,NA,NA,2.707504,"ethnic_id","expo_bf5yr_10km_bin","no_int",2369,1456.31808616685,1415.92652373774,"Kenya",NA,6,"state","Kenya (6)","Ethnic ID"
0.030736252342167,0.369485404439321,NA,NA,NA,NA,2.707504,"ethnic_id","expo_reb_bf5yr_10km_bin","no_int",2369,1462.6746603368,1422.28309790769,"Kenya",NA,6,"rebel","Kenya (6)","Ethnic ID"
-0.0743387759359756,0.400303377221337,0.32140077587952,0.165259163552028,0.137546414234838,0.587218270921518,2.7586,"ethnic_id","expo_reb_bf5yr_10km_bin","EOSV_rebel",2369,1473.89891521538,1421.96690637795,"Kenya",NA,6,"rebel","Kenya (6)","Ethnic ID"
-0.372241637700321,0.301856629323223,NA,NA,NA,NA,1.432624,"ethnic_fairtreat","expo_5yr_10km_bin","no_int",1126,785.330490328631,750.145502667733,"Liberia",NA,4,"state","Liberia (4)","Ethnic grievances"
-0.404914237637865,0.318069602443369,0.0268547769503911,0.323693159230119,0.163046286460975,0.649793253670609,1.458712,"ethnic_fairtreat","expo_5yr_10km_bin","EOSV_state",1126,799.275152374174,754.037311095877,"Liberia",NA,4,"state","Liberia (4)","Ethnic grievances"
-0.532307185276283,0.256001693441798,NA,NA,NA,NA,1.432624,"ethnic_fairtreat","expo_bf5yr_10km_bin","no_int",1126,782.426533840707,747.241546179809,"Liberia",NA,4,"state","Liberia (4)","Ethnic grievances"
-0.605856141337835,0.282719371639213,0.0195175055773462,0.369427834912159,0.266250968155524,0.553542843756539,1.458712,"ethnic_fairtreat","expo_bf5yr_10km_bin","EOSV_state",1126,796.066068870621,750.828227592324,"Liberia",NA,4,"state","Liberia (4)","Ethnic grievances"
-0.179489179421159,0.267314052842726,NA,NA,NA,NA,1.432624,"ethnic_fairtreat","expo_reb_bf5yr_10km_bin","no_int",1126,786.432814454866,751.247826793969,"Liberia",NA,4,"rebel","Liberia (4)","Ethnic grievances"
-0.106497441675336,0.282844393677768,1.39697085340918,0.562355341369541,-0.754572601065277,0.740636751681488,1.458856,"ethnic_fairtreat","expo_reb_bf5yr_10km_bin","EOSV_rebel",1126,793.821231665877,748.58339038758,"Liberia",NA,4,"rebel","Liberia (4)","Ethnic grievances"
-0.531977900926657,0.33859362317264,NA,NA,NA,NA,1.462624,"ethnic_id","expo_5yr_10km_bin","no_int",1190,803.659087500939,768.0871273982,"Liberia",NA,4,"state","Liberia (4)","Ethnic ID"
-0.318568429144926,0.370771856035121,-0.0994530555454022,0.27568235226904,-1.17650566705105,1.09391998436211,1.489992,"ethnic_id","expo_5yr_10km_bin","EOSV_state",1190,815.792225802235,770.056848527284,"Liberia",NA,4,"state","Liberia (4)","Ethnic ID"
-0.0046806735999829,0.232627736432487,NA,NA,NA,NA,1.462624,"ethnic_id","expo_bf5yr_10km_bin","no_int",1190,806.286329084705,770.714368981966,"Liberia",NA,4,"state","Liberia (4)","Ethnic ID"
0.136120161723938,0.270392378113902,-0.137368805394004,0.327254682290436,-0.358894443592972,0.539183237823776,1.489992,"ethnic_id","expo_bf5yr_10km_bin","EOSV_state",1190,819.005288029638,773.269910754688,"Liberia",NA,4,"state","Liberia (4)","Ethnic ID"
0.237213690318355,0.228001933164612,NA,NA,NA,NA,1.462624,"ethnic_id","expo_reb_bf5yr_10km_bin","no_int",1190,805.194767302046,769.622807199307,"Liberia",NA,4,"rebel","Liberia (4)","Ethnic ID"
0.264710161030581,0.237111585150015,0.609540999230155,0.588179161188901,-0.366171686565578,0.781632160679428,1.490136,"ethnic_id","expo_reb_bf5yr_10km_bin","EOSV_rebel",1190,818.184106525892,772.448729250942,"Liberia",NA,4,"rebel","Liberia (4)","Ethnic ID"
0.512910833007048,0.286944633705424,NA,NA,NA,NA,1.407808,"ethnic_fairtreat","expo_bf5yr_10km_bin","no_int",1073,524.430883473959,489.583387275544,"Liberia",NA,5,"state","Liberia (5)","Ethnic grievances"
0.445000688040001,0.329851265137244,-0.287148240414942,0.505935581243358,0.352087064325895,0.64461261378324,1.43284,"ethnic_fairtreat","expo_bf5yr_10km_bin","EOSV_state",1073,538.016825290786,493.21290160711,"Liberia",NA,5,"state","Liberia (5)","Ethnic grievances"
0.701655763105903,0.315231838330663,NA,NA,NA,NA,1.407808,"ethnic_fairtreat","expo_reb_bf5yr_10km_bin","no_int",1073,522.45565552602,487.608159327605,"Liberia",NA,5,"rebel","Liberia (5)","Ethnic grievances"
0.60132736364758,0.324403357115335,-0.345779484434931,1.05425996784628,1.32093230911393,1.14800252358757,1.432984,"ethnic_fairtreat","expo_reb_bf5yr_10km_bin","EOSV_rebel",1073,532.362933863539,487.559010179863,"Liberia",NA,5,"rebel","Liberia (5)","Ethnic grievances"
0.210493277503376,0.30388104501668,NA,NA,NA,NA,1.443296,"ethnic_id","expo_bf5yr_10km_bin","no_int",1149,533.053849074455,497.727318129513,"Liberia",NA,5,"state","Liberia (5)","Ethnic ID"
0.419296865526229,0.352890085350138,0.937360813098466,0.409323464842015,-1.02503349193468,0.601272895256507,1.469848,"ethnic_id","expo_bf5yr_10km_bin","EOSV_state",1149,542.345858155728,496.92603265509,"Liberia",NA,5,"state","Liberia (5)","Ethnic ID"
0.0549312964425476,0.327800006959006,NA,NA,NA,NA,1.443296,"ethnic_id","expo_reb_bf5yr_10km_bin","no_int",1149,533.502567684543,498.176036739602,"Liberia",NA,5,"rebel","Liberia (5)","Ethnic ID"
0.0436846825429943,0.331630611303501,-0.239124907629945,1.05189904610862,0.234397614280175,1.2256718781603,1.469992,"ethnic_id","expo_reb_bf5yr_10km_bin","EOSV_rebel",1149,547.540633571363,502.120808070725,"Liberia",NA,5,"rebel","Liberia (5)","Ethnic ID"
0.305792895988412,0.255484265571401,NA,NA,NA,NA,1.395264,"ethnic_fairtreat","expo_bf5yr_10km_bin","no_int",1049,598.055118614964,563.36597035619,"Liberia",NA,6,"state","Liberia (6)","Ethnic grievances"
-0.871057636480224,0.445869382690455,0.960326739092116,0.331559751494794,1.30867738371649,0.540297343511151,1.419816,"ethnic_fairtreat","expo_bf5yr_10km_bin","EOSV_state",1049,574.205377222975,529.605043747408,"Liberia",NA,6,"state","Liberia (6)","Ethnic grievances"
