"dep_var","violence_var","int","mean","lwr","upr","lwr90","upr90"
"ethnic_id","expo_5yr_10km_bin","no_int",0.0110085898629605,0.00603241496310215,0.0166691267192077,0.00662521625455327,0.0155036404083839
"ethnic_id","expo_reb_5yr_10km_bin","EOSV_rebel0",-0.00618672674805787,-0.0166063260158285,0.00413188910801823,-0.0151946179756208,0.00236546885223218
"ethnic_id","expo_reb_5yr_10km_bin","EOSV_rebel1",-0.0187045519532031,-0.0361951932161669,-0.000925081745373146,-0.0323352367939141,-0.00521354249453512
"ethnic_id","expo_reb_5yr_10km_bin","no_int",-0.0069165033737975,-0.0168951592322066,0.00261367992581327,-0.0150704879147929,0.0014253666831298
"ethnic_fairtreat","expo_10km_bin","EOSV_state0",-0.00806437181579018,-0.0189565652250286,0.00309863132156753,-0.017505087423297,0.00106519394078409
"ethnic_fairtreat","expo_10km_bin","EOSV_state1",0.0403401240020789,0.0236980428786045,0.0576789622485586,0.0266026706475964,0.0542021911783535
"ethnic_fairtreat","expo_10km_bin","no_int",0.00630209635741578,0.000437848046440769,0.0120576569373374,0.00156832850492003,0.011111743319272
"ethnic_fairtreat","expo_reb_10km_bin","EOSV_rebel0",-0.0022222375242873,-0.0131684556337922,0.00860745562785555,-0.0115069282783626,0.00715305477993905
"ethnic_fairtreat","expo_reb_10km_bin","EOSV_rebel1",-0.0178153883185755,-0.0441178624504365,0.00500259041052197,-0.0396141970943614,0.00201149556284663
"ethnic_fairtreat","expo_reb_10km_bin","no_int",0.00985291238251896,0.00305277120510443,0.0167289154823214,0.00420161406057776,0.0150138211753426
"ethnic_id","expo_10km_bin","EOSV_state0",0.00745494545868489,0.00398364351781202,0.011630983782757,0.00445392866760132,0.0108872156938721
"ethnic_id","expo_10km_bin","EOSV_state1",0.00927609628686546,0.00354301893494943,0.0155342838879239,0.00445526783700951,0.0145878420274176
"ethnic_id","expo_10km_bin","no_int",0.00460655218705344,0.00240046151785719,0.00726817524542087,0.00276267657281923,0.00668118785964772
"ethnic_id","expo_reb_10km_bin","EOSV_rebel0",0.00348762735405118,-0.0001772691576597,0.00733238642648179,0.000317582782780643,0.00668853585588349
"ethnic_id","expo_reb_10km_bin","EOSV_rebel1",-0.00271186143170755,-0.0128412527445082,0.00826177289074354,-0.0107489601526088,0.0057845145098205
"ethnic_id","expo_reb_10km_bin","no_int",0.00576885269460684,0.00349097928660152,0.00882525177380097,0.0037181256139234,0.0080971394164557
"ethnic_fairtreat","expo_bf2yr_10km_bin","EOSV_state0",-0.0122933601675192,-0.0234667049559093,-0.000607273718590473,-0.0216713802187076,-0.00269512255633337
"ethnic_fairtreat","expo_bf2yr_10km_bin","EOSV_state1",0.0418461881998188,0.0251626375260806,0.0604297929849707,0.0274419845353906,0.0573732160361671
"ethnic_fairtreat","expo_bf2yr_10km_bin","no_int",0.00644828762723982,0.001141434767372,0.011938401264389,0.00186170355889813,0.0109986241430811
"ethnic_fairtreat","expo_reb_bf2yr_10km_bin","EOSV_rebel0",0.00940460623283362,-0.00953323453812043,0.0282643812722777,-0.00646139712082115,0.0254143646369779
"ethnic_fairtreat","expo_reb_bf2yr_10km_bin","EOSV_rebel1",0.0302616319009125,-0.00104178593442182,0.065641105576529,0.00321378952091491,0.059772960321551
"ethnic_fairtreat","expo_reb_bf2yr_10km_bin","no_int",-0.00632481209441477,-0.0184865981197826,0.00548836866102018,-0.0167017158340964,0.00322594896798206
"ethnic_id","expo_bf2yr_10km_bin","EOSV_state0",0.00615508858040989,0.00278729238294727,0.0100458774558513,0.00333400734104299,0.00932659685431385
"ethnic_id","expo_bf2yr_10km_bin","EOSV_state1",0.0105354516840047,0.00467558165099561,0.0176349129859303,0.00572989766905302,0.0162670421291367
"ethnic_id","expo_bf2yr_10km_bin","no_int",0.00568211973659638,0.00333789438949091,0.00857849360376932,0.00352774171462529,0.00804707120349042
"ethnic_id","expo_reb_bf2yr_10km_bin","EOSV_rebel0",0.00326977724757008,-0.00288424338342426,0.00950046542688769,-0.00173569012040355,0.00878174612731201
"ethnic_id","expo_reb_bf2yr_10km_bin","EOSV_rebel1",0.00201168960817258,-0.0097153773622255,0.0152045266442354,-0.00832367133021186,0.0125511842628985
"ethnic_id","expo_reb_bf2yr_10km_bin","no_int",0.00263663341923507,-0.00105892922975339,0.00671688296845298,-0.000386549149527582,0.00589736794899796
