"obsize_mb","dep_var","violence_var","int","n","BIC","AIC","country_rounds","country_rounds_list"
36.007488,"ethnic_id","expo_reb_25km_bin","EOSV_rebel",29409,20613.9446711344,20390.1401583533,19,"MLI/6;MLI/3;MLI/4;LBR/6;LBR/4;LBR/5;SLE/6;SLE/5;CIV/6;CIV/5;NGA/6;ZAF/5;ZAF/4;ZAF/6;ZAF/3;BDI/5;KEN/6;KEN/5;KEN/4"
120.878272,"ethnic_id","expo_reb_25km_bin","no_int",79399,61768.9616664254,61230.591685369,52,"MLI/6;MLI/3;MLI/4;DZA/6;MAR/6;LBR/6;LBR/4;LBR/5;GIN/6;GIN/5;SLE/6;SLE/5;SEN/4;SEN/3;SEN/2;SEN/6;SEN/5;CIV/6;CIV/5;NGA/6;CMR/6;NGA/5;NGA/3;NAM/6;NAM/2;NAM/3;NAM/5;NAM/4;ZAF/5;ZAF/4;ZAF/6;ZAF/3;ZAF/2;ZMB/3;ZMB/2;ZWE/2;ZWE/6;ZWE/4;BDI/5;UGA/6;UGA/2;UGA/3;UGA/5;UGA/4;MOZ/5;MOZ/4;MOZ/6;MOZ/2;MOZ/3;KEN/6;KEN/5;KEN/4"
42.590264,"ethnic_fairtreat","expo_bf2yr_25km_bin","EOSV_state",31308,29057.5543107008,28798.6538137182,23,"MLI/6;MLI/3;MLI/4;MLI/2;LBR/6;LBR/4;LBR/5;MLI/5;SEN/4;SEN/3;SEN/2;SEN/6;SEN/5;CIV/6;CIV/5;NER/5;NER/6;NGA/6;NGA/5;NGA/3;NGA/4;NGA/2;BDI/5"
153.792136,"ethnic_fairtreat","expo_bf2yr_25km_bin","no_int",91655,90754.28820339,90103.9089136964,63,"MLI/6;MLI/3;MLI/4;MLI/2;LBR/6;LBR/4;LBR/5;GIN/6;GIN/5;MLI/5;SLE/6;SLE/5;SEN/4;SEN/3;SEN/2;SEN/6;SEN/5;CIV/6;CIV/5;TGO/6;TGO/5;NER/5;NER/6;NGA/6;CMR/6;NGA/5;NGA/3;NGA/4;NGA/2;CMR/5;NAM/6;NAM/2;NAM/3;NAM/5;NAM/4;ZAF/5;ZAF/4;ZAF/6;ZAF/3;ZAF/2;ZWE/2;ZWE/6;ZWE/4;ZWE/5;BDI/5;UGA/6;UGA/2;TZA/6;TZA/3;TZA/5;TZA/2;UGA/3;TZA/4;UGA/5;UGA/4;SWZ/6;KEN/6;KEN/2;KEN/5;KEN/3;KEN/4;MDG/6;MDG/5"
17.310848,"ethnic_fairtreat","expo_reb_bf2yr_25km_bin","EOSV_rebel",14531,13203.5668570054,13059.4701050363,11,"MLI/6;MLI/3;MLI/4;LBR/6;LBR/4;LBR/5;CIV/6;CIV/5;NGA/6;BDI/5;KEN/6"
49.409712,"ethnic_fairtreat","expo_reb_bf2yr_25km_bin","no_int",36098,36108.253950017,35819.4581968188,28,"MLI/6;MLI/3;MLI/4;DZA/6;MAR/6;LBR/6;LBR/4;LBR/5;GIN/6;GIN/5;CIV/6;CIV/5;NGA/6;CMR/6;NGA/5;NGA/3;NAM/6;NAM/2;NAM/3;NAM/5;NAM/4;BDI/5;MOZ/5;MOZ/4;MOZ/6;MOZ/2;MOZ/3;KEN/6"
43.504008,"ethnic_id","expo_bf2yr_25km_bin","EOSV_state",32676,29899.2661640853,29639.039883669,23,"MLI/6;MLI/3;MLI/4;MLI/2;LBR/6;LBR/4;LBR/5;MLI/5;SEN/4;SEN/3;SEN/2;SEN/6;SEN/5;CIV/6;CIV/5;NER/5;NER/6;NGA/6;NGA/5;NGA/3;NGA/4;NGA/2;BDI/5"
159.44324,"ethnic_id","expo_bf2yr_25km_bin","no_int",97493,76117.2224462556,75462.5824719476,63,"MLI/6;MLI/3;MLI/4;MLI/2;LBR/6;LBR/4;LBR/5;GIN/6;GIN/5;MLI/5;SLE/6;SLE/5;SEN/4;SEN/3;SEN/2;SEN/6;SEN/5;CIV/6;CIV/5;TGO/6;TGO/5;NER/5;NER/6;NGA/6;CMR/6;NGA/5;NGA/3;NGA/4;NGA/2;CMR/5;NAM/6;NAM/2;NAM/3;NAM/5;NAM/4;ZAF/5;ZAF/4;ZAF/6;ZAF/3;ZAF/2;ZWE/2;ZWE/6;ZWE/4;ZWE/5;BDI/5;UGA/6;UGA/2;TZA/6;TZA/3;TZA/5;TZA/2;UGA/3;TZA/4;UGA/5;UGA/4;SWZ/6;KEN/6;KEN/2;KEN/5;KEN/3;KEN/4;MDG/6;MDG/5"
17.64024,"ethnic_id","expo_reb_bf2yr_25km_bin","EOSV_rebel",15107,11136.9249127068,10992.0895563674,11,"MLI/6;MLI/3;MLI/4;LBR/6;LBR/4;LBR/5;CIV/6;CIV/5;NGA/6;BDI/5;KEN/6"
50.805608,"ethnic_id","expo_reb_bf2yr_25km_bin","no_int",38127,30064.6089918952,29773.9539408625,28,"MLI/6;MLI/3;MLI/4;DZA/6;MAR/6;LBR/6;LBR/4;LBR/5;GIN/6;GIN/5;CIV/6;CIV/5;NGA/6;CMR/6;NGA/5;NGA/3;NAM/6;NAM/2;NAM/3;NAM/5;NAM/4;BDI/5;MOZ/5;MOZ/4;MOZ/6;MOZ/2;MOZ/3;KEN/6"
42.590264,"ethnic_fairtreat","expo_bf5yr_25km_bin","EOSV_state",31308,29071.5637104449,28812.6632134622,23,"MLI/6;MLI/3;MLI/4;MLI/2;LBR/6;LBR/4;LBR/5;MLI/5;SEN/4;SEN/3;SEN/2;SEN/6;SEN/5;CIV/6;CIV/5;NER/5;NER/6;NGA/6;NGA/5;NGA/3;NGA/4;NGA/2;BDI/5"
150.716736,"ethnic_fairtreat","expo_bf5yr_25km_bin","no_int",90514,90539.3695217635,89899.2678544212,62,"MLI/6;MLI/3;MLI/4;MLI/2;LBR/6;LBR/4;LBR/5;GIN/6;GIN/5;MLI/5;SLE/6;SLE/5;SEN/4;SEN/3;SEN/2;SEN/6;SEN/5;CIV/6;CIV/5;TGO/6;TGO/5;NER/5;NER/6;NGA/6;CMR/6;NGA/5;NGA/3;NGA/4;NGA/2;CMR/5;NAM/6;NAM/2;NAM/3;NAM/5;NAM/4;ZAF/5;ZAF/4;ZAF/6;ZAF/3;ZAF/2;ZWE/2;ZWE/6;ZWE/4;ZWE/5;BDI/5;UGA/6;UGA/2;TZA/6;TZA/3;TZA/5;TZA/2;UGA/3;TZA/4;UGA/5;UGA/4;SWZ/6;KEN/6;KEN/2;KEN/5;KEN/3;KEN/4;MDG/6"
17.310848,"ethnic_fairtreat","expo_reb_bf5yr_25km_bin","EOSV_rebel",14531,13203.5668570054,13059.4701050363,11,"MLI/6;MLI/3;MLI/4;LBR/6;LBR/4;LBR/5;CIV/6;CIV/5;NGA/6;BDI/5;KEN/6"
49.409712,"ethnic_fairtreat","expo_reb_bf5yr_25km_bin","no_int",36098,36108.253950017,35819.4581968188,28,"MLI/6;MLI/3;MLI/4;DZA/6;MAR/6;LBR/6;LBR/4;LBR/5;GIN/6;GIN/5;CIV/6;CIV/5;NGA/6;CMR/6;NGA/5;NGA/3;NAM/6;NAM/2;NAM/3;NAM/5;NAM/4;BDI/5;MOZ/5;MOZ/4;MOZ/6;MOZ/2;MOZ/3;KEN/6"
43.504008,"ethnic_id","expo_bf5yr_25km_bin","EOSV_state",32676,29948.8843381321,29688.6580577158,23,"MLI/6;MLI/3;MLI/4;MLI/2;LBR/6;LBR/4;LBR/5;MLI/5;SEN/4;SEN/3;SEN/2;SEN/6;SEN/5;CIV/6;CIV/5;NER/5;NER/6;NGA/6;NGA/5;NGA/3;NGA/4;NGA/2;BDI/5"
156.28756,"ethnic_id","expo_bf5yr_25km_bin","no_int",96317,75586.2248522899,74941.8976445462,62,"MLI/6;MLI/3;MLI/4;MLI/2;LBR/6;LBR/4;LBR/5;GIN/6;GIN/5;MLI/5;SLE/6;SLE/5;SEN/4;SEN/3;SEN/2;SEN/6;SEN/5;CIV/6;CIV/5;TGO/6;TGO/5;NER/5;NER/6;NGA/6;CMR/6;NGA/5;NGA/3;NGA/4;NGA/2;CMR/5;NAM/6;NAM/2;NAM/3;NAM/5;NAM/4;ZAF/5;ZAF/4;ZAF/6;ZAF/3;ZAF/2;ZWE/2;ZWE/6;ZWE/4;ZWE/5;BDI/5;UGA/6;UGA/2;TZA/6;TZA/3;TZA/5;TZA/2;UGA/3;TZA/4;UGA/5;UGA/4;SWZ/6;KEN/6;KEN/2;KEN/5;KEN/3;KEN/4;MDG/6"
17.64024,"ethnic_id","expo_reb_bf5yr_25km_bin","EOSV_rebel",15107,11136.9249127068,10992.0895563674,11,"MLI/6;MLI/3;MLI/4;LBR/6;LBR/4;LBR/5;CIV/6;CIV/5;NGA/6;BDI/5;KEN/6"
50.805608,"ethnic_id","expo_reb_bf5yr_25km_bin","no_int",38127,30064.6089918952,29773.9539408625,28,"MLI/6;MLI/3;MLI/4;DZA/6;MAR/6;LBR/6;LBR/4;LBR/5;GIN/6;GIN/5;CIV/6;CIV/5;NGA/6;CMR/6;NGA/5;NGA/3;NAM/6;NAM/2;NAM/3;NAM/5;NAM/4;BDI/5;MOZ/5;MOZ/4;MOZ/6;MOZ/2;MOZ/3;KEN/6"
9.793712,"ethnic_fairtreat","expo_2yr_5km_bin","EOSV_state",6752,8535.17795673315,8453.36682829784,4,"CIV/6;CIV/5;NGA/5;NGA/2"
18.981032,"ethnic_fairtreat","expo_2yr_5km_bin","no_int",14210,16494.9686004831,16381.5430821667,9,"CIV/6;CIV/5;NGA/5;NGA/2;ZWE/2;ZWE/4;ZWE/5;KEN/5;KEN/4"
7.534576,"ethnic_fairtreat","expo_reb_2yr_5km_bin","EOSV_rebel",6621,7255.20506082088,7173.62904048178,4,"BDI/5;KEN/6;KEN/5;KEN/4"
8.0234,"ethnic_fairtreat","expo_reb_2yr_5km_bin","no_int",6621,7258.91414082743,7190.93412387818,4,"BDI/5;KEN/6;KEN/5;KEN/4"
9.96344,"ethnic_id","expo_2yr_5km_bin","EOSV_state",7081,7539.32168159473,7456.93963655891,4,"CIV/6;CIV/5;NGA/5;NGA/2"
19.474632,"ethnic_id","expo_2yr_5km_bin","no_int",15131,13278.3537393112,13163.9862258344,9,"CIV/6;CIV/5;NGA/5;NGA/2;ZWE/2;ZWE/4;ZWE/5;KEN/5;KEN/4"
7.65984,"ethnic_id","expo_reb_2yr_5km_bin","EOSV_rebel",6864,4051.68603898916,3969.67749129515,4,"BDI/5;KEN/6;KEN/5;KEN/4"
8.143808,"ethnic_id","expo_reb_2yr_5km_bin","no_int",6864,4034.67920416643,3966.33874775475,4,"BDI/5;KEN/6;KEN/5;KEN/4"
21.39732,"ethnic_fairtreat","expo_5yr_5km_bin","EOSV_state",16534,19407.3369279887,19268.499793364,10,"LBR/4;SEN/2;CIV/6;CIV/5;NGA/6;NGA/5;NGA/3;NGA/4;NGA/2;BDI/5"
47.011424,"ethnic_fairtreat","expo_5yr_5km_bin","no_int",35389,39653.9525543611,39416.6761775028,22,"LBR/4;GIN/6;GIN/5;SEN/2;CIV/6;CIV/5;NGA/6;NGA/5;NGA/3;NGA/4;NGA/2;ZWE/2;ZWE/6;ZWE/4;ZWE/5;BDI/5;TZA/3;UGA/5;KEN/6;KEN/5;KEN/3;KEN/4"
7.534576,"ethnic_fairtreat","expo_reb_5yr_5km_bin","EOSV_rebel",6621,7256.89125550141,7175.31523516231,4,"BDI/5;KEN/6;KEN/5;KEN/4"
9.758944,"ethnic_fairtreat","expo_reb_5yr_5km_bin","no_int",7331,7907.09219713887,7831.19365781541,5,"DZA/6;BDI/5;KEN/6;KEN/5;KEN/4"
21.863712,"ethnic_id","expo_5yr_5km_bin","EOSV_state",17361,17290.7905688139,17151.0749001895,10,"LBR/4;SEN/2;CIV/6;CIV/5;NGA/6;NGA/5;NGA/3;NGA/4;NGA/2;BDI/5"
48.255504,"ethnic_id","expo_5yr_5km_bin","no_int",37333,30997.2938301961,30758.5201080721,22,"LBR/4;GIN/6;GIN/5;SEN/2;CIV/6;CIV/5;NGA/6;NGA/5;NGA/3;NGA/4;NGA/2;ZWE/2;ZWE/6;ZWE/4;ZWE/5;BDI/5;TZA/3;UGA/5;KEN/6;KEN/5;KEN/3;KEN/4"
7.65984,"ethnic_id","expo_reb_5yr_5km_bin","EOSV_rebel",6864,4050.38305615633,3968.37450846231,4,"BDI/5;KEN/6;KEN/5;KEN/4"
9.877808,"ethnic_id","expo_reb_5yr_5km_bin","no_int",7567,4478.67646914214,4402.4293975085,5,"DZA/6;BDI/5;KEN/6;KEN/5;KEN/4"
40.99724,"ethnic_fairtreat","expo_5km_bin","EOSV_state",30213,28311.4473871938,28061.9665599644,22,"MLI/6;MLI/3;MLI/4;MLI/2;LBR/6;LBR/4;LBR/5;MLI/5;SEN/4;SEN/2;SEN/6;SEN/5;CIV/6;CIV/5;NER/5;NER/6;NGA/6;NGA/5;NGA/3;NGA/4;NGA/2;BDI/5"
117.252392,"ethnic_fairtreat","expo_5km_bin","no_int",75296,75796.5311987904,75270.4678081734,51,"MLI/6;MLI/3;MLI/4;MLI/2;LBR/6;LBR/4;LBR/5;GIN/6;GIN/5;MLI/5;SLE/6;SLE/5;SEN/4;SEN/2;SEN/6;SEN/5;CIV/6;CIV/5;TGO/6;TGO/5;NER/5;NER/6;NGA/6;CMR/6;NGA/5;NGA/3;NGA/4;NGA/2;CMR/5;NAM/6;NAM/5;ZAF/5;ZAF/4;ZAF/6;ZAF/3;ZAF/2;ZWE/2;ZWE/6;ZWE/4;ZWE/5;BDI/5;UGA/6;TZA/3;TZA/5;TZA/4;UGA/5;KEN/6;KEN/2;KEN/5;KEN/3;KEN/4"
30.656504,"ethnic_fairtreat","expo_reb_5km_bin","EOSV_rebel",24829,23733.9973830637,23531.0031929679,17,"MLI/6;MLI/3;LBR/6;LBR/4;LBR/5;SLE/6;SLE/5;CIV/6;CIV/5;ZAF/5;ZAF/4;ZAF/6;ZAF/3;BDI/5;KEN/6;KEN/5;KEN/4"
87.925552,"ethnic_fairtreat","expo_reb_5km_bin","no_int",59575,59502.3199021246,59079.5553109322,41,"MLI/6;MLI/3;DZA/6;MAR/6;LBR/6;LBR/4;LBR/5;GIN/5;SLE/6;SLE/5;SEN/4;SEN/3;SEN/2;SEN/6;SEN/5;CIV/6;CIV/5;NGA/5;NAM/2;NAM/3;NAM/5;NAM/4;ZAF/5;ZAF/4;ZAF/6;ZAF/3;ZAF/2;BDI/5;UGA/6;UGA/2;UGA/3;UGA/5;UGA/4;MOZ/5;MOZ/4;MOZ/6;MOZ/2;MOZ/3;KEN/6;KEN/5;KEN/4"
41.866352,"ethnic_id","expo_5km_bin","EOSV_state",31530,29136.9744623831,28886.2136198069,22,"MLI/6;MLI/3;MLI/4;MLI/2;LBR/6;LBR/4;LBR/5;MLI/5;SEN/4;SEN/2;SEN/6;SEN/5;CIV/6;CIV/5;NER/5;NER/6;NGA/6;NGA/5;NGA/3;NGA/4;NGA/2;BDI/5"
121.268744,"ethnic_id","expo_5km_bin","no_int",79902,61803.0392033961,61273.5915021205,51,"MLI/6;MLI/3;MLI/4;MLI/2;LBR/6;LBR/4;LBR/5;GIN/6;GIN/5;MLI/5;SLE/6;SLE/5;SEN/4;SEN/2;SEN/6;SEN/5;CIV/6;CIV/5;TGO/6;TGO/5;NER/5;NER/6;NGA/6;CMR/6;NGA/5;NGA/3;NGA/4;NGA/2;CMR/5;NAM/6;NAM/5;ZAF/5;ZAF/4;ZAF/6;ZAF/3;ZAF/2;ZWE/2;ZWE/6;ZWE/4;ZWE/5;BDI/5;UGA/6;TZA/3;TZA/5;TZA/4;UGA/5;KEN/6;KEN/2;KEN/5;KEN/3;KEN/4"
31.33404,"ethnic_id","expo_reb_5km_bin","EOSV_rebel",25922,17382.5373464945,17178.4661637949,17,"MLI/6;MLI/3;LBR/6;LBR/4;LBR/5;SLE/6;SLE/5;CIV/6;CIV/5;ZAF/5;ZAF/4;ZAF/6;ZAF/3;BDI/5;KEN/6;KEN/5;KEN/4"
90.696656,"ethnic_id","expo_reb_5km_bin","no_int",63074,48532.4171040429,48106.9700998386,41,"MLI/6;MLI/3;DZA/6;MAR/6;LBR/6;LBR/4;LBR/5;GIN/5;SLE/6;SLE/5;SEN/4;SEN/3;SEN/2;SEN/6;SEN/5;CIV/6;CIV/5;NGA/5;NAM/2;NAM/3;NAM/5;NAM/4;ZAF/5;ZAF/4;ZAF/6;ZAF/3;ZAF/2;BDI/5;UGA/6;UGA/2;UGA/3;UGA/5;UGA/4;MOZ/5;MOZ/4;MOZ/6;MOZ/2;MOZ/3;KEN/6;KEN/5;KEN/4"
39.365448,"ethnic_fairtreat","expo_bf2yr_5km_bin","EOSV_state",29036,27863.4791043949,27623.4666445612,21,"MLI/6;MLI/3;MLI/4;MLI/2;LBR/6;LBR/4;LBR/5;MLI/5;SEN/4;SEN/2;SEN/5;CIV/6;CIV/5;NER/5;NER/6;NGA/6;NGA/5;NGA/3;NGA/4;NGA/2;BDI/5"
115.010024,"ethnic_fairtreat","expo_bf2yr_5km_bin","no_int",74119,75343.6217702821,74827.6698477164,50,"MLI/6;MLI/3;MLI/4;MLI/2;LBR/6;LBR/4;LBR/5;GIN/6;GIN/5;MLI/5;SLE/6;SLE/5;SEN/4;SEN/2;SEN/5;CIV/6;CIV/5;TGO/6;TGO/5;NER/5;NER/6;NGA/6;CMR/6;NGA/5;NGA/3;NGA/4;NGA/2;CMR/5;NAM/6;NAM/5;ZAF/5;ZAF/4;ZAF/6;ZAF/3;ZAF/2;ZWE/2;ZWE/6;ZWE/4;ZWE/5;BDI/5;UGA/6;TZA/3;TZA/5;TZA/4;UGA/5;KEN/6;KEN/2;KEN/5;KEN/3;KEN/4"
10.44684,"ethnic_fairtreat","expo_reb_bf2yr_5km_bin","EOSV_rebel",8896,7011.95637633764,6898.46266407379,8,"MLI/6;MLI/3;LBR/6;LBR/4;LBR/5;CIV/6;CIV/5;BDI/5"
30.080512,"ethnic_fairtreat","expo_reb_bf2yr_5km_bin","no_int",22491,20343.0450346478,20134.5024014354,20,"MLI/6;MLI/3;DZA/6;MAR/6;LBR/6;LBR/4;LBR/5;GIN/5;CIV/6;CIV/5;NAM/2;NAM/3;NAM/5;NAM/4;BDI/5;MOZ/5;MOZ/4;MOZ/6;MOZ/2;MOZ/3"
40.219488,"ethnic_id","expo_bf2yr_5km_bin","EOSV_state",30346,28458.0070209389,28216.7148411685,21,"MLI/6;MLI/3;MLI/4;MLI/2;LBR/6;LBR/4;LBR/5;MLI/5;SEN/4;SEN/2;SEN/5;CIV/6;CIV/5;NER/5;NER/6;NGA/6;NGA/5;NGA/3;NGA/4;NGA/2;BDI/5"
118.983456,"ethnic_id","expo_bf2yr_5km_bin","no_int",78718,61119.5772623595,60600.2541433651,50,"MLI/6;MLI/3;MLI/4;MLI/2;LBR/6;LBR/4;LBR/5;GIN/6;GIN/5;MLI/5;SLE/6;SLE/5;SEN/4;SEN/2;SEN/5;CIV/6;CIV/5;TGO/6;TGO/5;NER/5;NER/6;NGA/6;CMR/6;NGA/5;NGA/3;NGA/4;NGA/2;CMR/5;NAM/6;NAM/5;ZAF/5;ZAF/4;ZAF/6;ZAF/3;ZAF/2;ZWE/2;ZWE/6;ZWE/4;ZWE/5;BDI/5;UGA/6;TZA/3;TZA/5;TZA/4;UGA/5;KEN/6;KEN/2;KEN/5;KEN/3;KEN/4"
10.641344,"ethnic_id","expo_reb_bf2yr_5km_bin","EOSV_rebel",9251,6442.88239487199,6328.76260394765,8,"MLI/6;MLI/3;LBR/6;LBR/4;LBR/5;CIV/6;CIV/5;BDI/5"
31.076336,"ethnic_id","expo_reb_bf2yr_5km_bin","no_int",24087,17697.4187975754,17487.0936811493,20,"MLI/6;MLI/3;DZA/6;MAR/6;LBR/6;LBR/4;LBR/5;GIN/5;CIV/6;CIV/5;NAM/2;NAM/3;NAM/5;NAM/4;BDI/5;MOZ/5;MOZ/4;MOZ/6;MOZ/2;MOZ/3"
39.365448,"ethnic_fairtreat","expo_bf5yr_5km_bin","EOSV_state",29036,27865.875277499,27625.8628176653,21,"MLI/6;MLI/3;MLI/4;MLI/2;LBR/6;LBR/4;LBR/5;MLI/5;SEN/4;SEN/2;SEN/5;CIV/6;CIV/5;NER/5;NER/6;NGA/6;NGA/5;NGA/3;NGA/4;NGA/2;BDI/5"
108.390224,"ethnic_fairtreat","expo_bf5yr_5km_bin","no_int",70830,71517.5349172956,71022.4608696832,48,"MLI/6;MLI/3;MLI/4;MLI/2;LBR/6;LBR/4;LBR/5;GIN/6;GIN/5;MLI/5;SLE/6;SLE/5;SEN/4;SEN/2;SEN/5;CIV/6;CIV/5;TGO/6;TGO/5;NER/5;NER/6;NGA/6;CMR/6;NGA/5;NGA/3;NGA/4;NGA/2;CMR/5;NAM/6;NAM/5;ZAF/5;ZAF/4;ZAF/6;ZAF/3;ZAF/2;ZWE/2;ZWE/6;ZWE/4;ZWE/5;BDI/5;UGA/6;TZA/5;TZA/4;KEN/6;KEN/2;KEN/5;KEN/3;KEN/4"
10.44684,"ethnic_fairtreat","expo_reb_bf5yr_5km_bin","EOSV_rebel",8896,7011.95637633764,6898.46266407379,8,"MLI/6;MLI/3;LBR/6;LBR/4;LBR/5;CIV/6;CIV/5;BDI/5"
30.080512,"ethnic_fairtreat","expo_reb_bf5yr_5km_bin","no_int",22491,20343.0450346478,20134.5024014354,20,"MLI/6;MLI/3;DZA/6;MAR/6;LBR/6;LBR/4;LBR/5;GIN/5;CIV/6;CIV/5;NAM/2;NAM/3;NAM/5;NAM/4;BDI/5;MOZ/5;MOZ/4;MOZ/6;MOZ/2;MOZ/3"
40.219488,"ethnic_id","expo_bf5yr_5km_bin","EOSV_state",30346,28464.3704850369,28223.0783052665,21,"MLI/6;MLI/3;MLI/4;MLI/2;LBR/6;LBR/4;LBR/5;MLI/5;SEN/4;SEN/2;SEN/5;CIV/6;CIV/5;NER/5;NER/6;NGA/6;NGA/5;NGA/3;NGA/4;NGA/2;BDI/5"
112.065376,"ethnic_id","expo_bf5yr_5km_bin","no_int",75164,58996.3948916824,58498.1137973993,48,"MLI/6;MLI/3;MLI/4;MLI/2;LBR/6;LBR/4;LBR/5;GIN/6;GIN/5;MLI/5;SLE/6;SLE/5;SEN/4;SEN/2;SEN/5;CIV/6;CIV/5;TGO/6;TGO/5;NER/5;NER/6;NGA/6;CMR/6;NGA/5;NGA/3;NGA/4;NGA/2;CMR/5;NAM/6;NAM/5;ZAF/5;ZAF/4;ZAF/6;ZAF/3;ZAF/2;ZWE/2;ZWE/6;ZWE/4;ZWE/5;BDI/5;UGA/6;TZA/5;TZA/4;KEN/6;KEN/2;KEN/5;KEN/3;KEN/4"
10.641344,"ethnic_id","expo_reb_bf5yr_5km_bin","EOSV_rebel",9251,6442.88239487199,6328.76260394765,8,"MLI/6;MLI/3;LBR/6;LBR/4;LBR/5;CIV/6;CIV/5;BDI/5"
31.076336,"ethnic_id","expo_reb_bf5yr_5km_bin","no_int",24087,17697.4187975754,17487.0936811493,20,"MLI/6;MLI/3;DZA/6;MAR/6;LBR/6;LBR/4;LBR/5;GIN/5;CIV/6;CIV/5;NAM/2;NAM/3;NAM/5;NAM/4;BDI/5;MOZ/5;MOZ/4;MOZ/6;MOZ/2;MOZ/3"
